customer_id,order_id,order_date,amount
CUST_0558,CUST_0558_ORD_003,2023-12-12,68.47
CUST_0558,CUST_0558_ORD_004,2024-01-01,96.96
CUST_0558,CUST_0558_ORD_005,2024-02-26,54.61
CUST_0558,CUST_0558_ORD_006,2024-04-22,43.64
CUST_0558,CUST_0558_ORD_007,2024-06-02,69.12
CUST_0559,CUST_0559_ORD_001,2024-01-13,142.76
CUST_0559,CUST_0559_ORD_002,2024-02-15,78.21
CUST_0560,CUST_0560_ORD_001,2023-08-06,43.09
CUST_0560,CUST_0560_ORD_002,2023-11-05,64.82
CUST_0560,CUST_0560_ORD_003,2023-12-18,53.49
CUST_0560,CUST_0560_ORD_004,2024-03-19,126.42
CUST_0560,CUST_0560_ORD_005,2024-03-26,178.55
CUST_0561,CUST_0561_ORD_001,2023-08-17,53.91
CUST_0561,CUST_0561_ORD_002,2023-12-26,109.91
CUST_0561,CUST_0561_ORD_003,2024-01-17,53.11
CUST_0561,CUST_0561_ORD_004,2024-03-05,84.0
CUST_0561,CUST_0561_ORD_005,2024-04-06,118.28
CUST_0561,CUST_0561_ORD_006,2024-05-05,51.67
CUST_0562,CUST_0562_ORD_001,2023-08-28,81.68
CUST_0562,CUST_0562_ORD_002,2023-10-02,109.15
CUST_0562,CUST_0562_ORD_003,2024-02-27,117.65
CUST_0562,CUST_0562_ORD_004,2024-04-18,496.74
CUST_0562,CUST_0562_ORD_005,2024-05-14,246.14
CUST_0563,CUST_0563_ORD_001,2023-07-10,42.83
CUST_0563,CUST_0563_ORD_002,2023-08-13,47.9
CUST_0563,CUST_0563_ORD_003,2023-08-16,57.42
CUST_0563,CUST_0563_ORD_004,2023-10-27,71.52
CUST_0563,CUST_0563_ORD_005,2023-11-21,31.58
CUST_0563,CUST_0563_ORD_006,2024-01-13,32.58
CUST_0563,CUST_0563_ORD_007,2024-01-26,50.49
CUST_0563,CUST_0563_ORD_008,2024-02-03,63.51
CUST_0563,CUST_0563_ORD_009,2024-05-22,32.69
CUST_0564,CUST_0564_ORD_001,2023-10-24,110.01
CUST_0564,CUST_0564_ORD_002,2023-11-19,186.29
CUST_0564,CUST_0564_ORD_003,2024-04-19,23.32
CUST_0564,CUST_0564_ORD_004,2024-06-10,178.14
CUST_0565,CUST_0565_ORD_001,2023-08-24,76.42
CUST_0565,CUST_0565_ORD_002,2023-10-16,50.31
CUST_0565,CUST_0565_ORD_003,2023-11-17,45.81
CUST_0565,CUST_0565_ORD_004,2023-12-24,133.24
CUST_0565,CUST_0565_ORD_005,2024-03-18,195.74
CUST_0566,CUST_0566_ORD_001,2023-08-13,32.91
CUST_0567,CUST_0567_ORD_001,2023-07-30,117.48
CUST_0567,CUST_0567_ORD_002,2024-06-12,105.7
CUST_0568,CUST_0568_ORD_001,2023-08-01,49.08
CUST_0568,CUST_0568_ORD_002,2023-10-14,56.01
CUST_0568,CUST_0568_ORD_003,2023-10-31,63.3
CUST_0568,CUST_0568_ORD_004,2024-01-26,67.91
CUST_0568,CUST_0568_ORD_005,2024-02-04,89.84
CUST_0569,CUST_0569_ORD_001,2023-11-13,49.68
CUST_0569,CUST_0569_ORD_002,2023-11-19,57.73
CUST_0569,CUST_0569_ORD_003,2024-04-25,113.1
CUST_0570,CUST_0570_ORD_001,2023-11-08,82.64
CUST_0570,CUST_0570_ORD_002,2024-01-23,21.32
CUST_0570,CUST_0570_ORD_003,2024-02-29,53.54
CUST_0570,CUST_0570_ORD_004,2024-03-31,66.03
CUST_0571,CUST_0571_ORD_001,2023-08-12,35.88
CUST_0571,CUST_0571_ORD_002,2023-09-05,41.88
CUST_0571,CUST_0571_ORD_003,2024-04-06,71.56
CUST_0572,CUST_0572_ORD_001,2023-12-09,68.01
CUST_0572,CUST_0572_ORD_002,2024-03-14,65.72
CUST_0572,CUST_0572_ORD_003,2024-03-23,115.74
CUST_0572,CUST_0572_ORD_004,2024-05-31,71.74
CUST_0573,CUST_0573_ORD_001,2023-09-22,18.03
CUST_0573,CUST_0573_ORD_002,2023-10-11,34.03
CUST_0573,CUST_0573_ORD_003,2023-11-28,49.03
CUST_0574,CUST_0574_ORD_001,2023-07-29,84.82
CUST_0574,CUST_0574_ORD_002,2023-09-13,128.42
CUST_0574,CUST_0574_ORD_003,2023-12-08,90.43
CUST_0574,CUST_0574_ORD_004,2024-06-02,42.76
CUST_0575,CUST_0575_ORD_001,2023-08-24,74.69
CUST_0575,CUST_0575_ORD_002,2023-11-29,70.66
CUST_0575,CUST_0575_ORD_003,2023-12-31,55.31
CUST_0575,CUST_0575_ORD_004,2024-02-06,87.56
CUST_0575,CUST_0575_ORD_005,2024-03-21,79.51
CUST_0576,CUST_0576_ORD_001,2023-07-28,30.68
CUST_0576,CUST_0576_ORD_002,2023-08-11,40.74
CUST_0576,CUST_0576_ORD_003,2023-09-04,54.2
CUST_0576,CUST_0576_ORD_004,2023-09-20,42.1
CUST_0577,CUST_0577_ORD_001,2023-08-15,79.29
CUST_0577,CUST_0577_ORD_002,2024-03-30,21.97
CUST_0578,CUST_0578_ORD_001,2023-09-09,114.82
CUST_0578,CUST_0578_ORD_002,2023-09-27,190.71
CUST_0578,CUST_0578_ORD_003,2023-12-17,59.8
CUST_0578,CUST_0578_ORD_004,2024-01-06,102.65
CUST_0578,CUST_0578_ORD_005,2024-05-06,147.87
CUST_0578,CUST_0578_ORD_006,2024-06-09,84.92
CUST_0579,CUST_0579_ORD_001,2023-07-14,24.89
CUST_0579,CUST_0579_ORD_002,2023-07-24,31.84
CUST_0579,CUST_0579_ORD_003,2023-08-05,40.88
CUST_0579,CUST_0579_ORD_004,2023-10-03,62.22
CUST_0579,CUST_0579_ORD_005,2023-10-13,33.65
CUST_0579,CUST_0579_ORD_006,2023-12-04,69.57
CUST_0579,CUST_0579_ORD_007,2023-12-05,96.64
CUST_0579,CUST_0579_ORD_008,2024-06-28,47.07
CUST_0579,CUST_0579_ORD_009,2024-06-29,65.15
CUST_0580,CUST_0580_ORD_001,2023-08-09,101.54
CUST_0580,CUST_0580_ORD_002,2023-08-20,199.01
CUST_0580,CUST_0580_ORD_003,2023-11-10,208.86
CUST_0580,CUST_0580_ORD_004,2024-02-20,75.37
CUST_0580,CUST_0580_ORD_005,2024-06-18,249.05
CUST_0581,CUST_0581_ORD_001,2023-10-23,61.94
CUST_0581,CUST_0581_ORD_002,2024-06-11,57.3
CUST_0582,CUST_0582_ORD_001,2023-09-20,64.19
CUST_0582,CUST_0582_ORD_002,2024-06-05,58.17
CUST_0583,CUST_0583_ORD_001,2023-08-24,35.91
CUST_0583,CUST_0583_ORD_002,2023-09-13,34.8
CUST_0583,CUST_0583_ORD_003,2023-09-20,64.91
CUST_0583,CUST_0583_ORD_004,2023-11-08,38.28
CUST_0583,CUST_0583_ORD_005,2023-12-16,25.37
CUST_0583,CUST_0583_ORD_006,2024-01-10,60.23
CUST_0583,CUST_0583_ORD_007,2024-01-10,52.83
CUST_0583,CUST_0583_ORD_008,2024-03-03,50.3
CUST_0583,CUST_0583_ORD_009,2024-06-14,15.08
CUST_0583,CUST_0583_ORD_010,2024-06-24,45.59
CUST_0584,CUST_0584_ORD_001,2023-11-30,47.16
CUST_0584,CUST_0584_ORD_002,2023-12-07,39.6
CUST_0584,CUST_0584_ORD_003,2024-01-22,106.48
CUST_0584,CUST_0584_ORD_004,2024-03-12,113.82
CUST_0584,CUST_0584_ORD_005,2024-03-14,50.52
CUST_0584,CUST_0584_ORD_006,2024-03-30,16.76
CUST_0584,CUST_0584_ORD_007,2024-06-06,132.82
CUST_0585,CUST_0585_ORD_001,2023-08-04,52.53
CUST_0585,CUST_0585_ORD_002,2023-10-30,45.98
CUST_0585,CUST_0585_ORD_003,2023-11-08,91.45
CUST_0585,CUST_0585_ORD_004,2023-12-09,78.85
CUST_0586,CUST_0586_ORD_001,2023-07-13,122.68
CUST_0586,CUST_0586_ORD_002,2024-01-01,54.92
CUST_0586,CUST_0586_ORD_003,2024-01-26,115.51
CUST_0586,CUST_0586_ORD_004,2024-03-04,43.74
CUST_0586,CUST_0586_ORD_005,2024-05-24,52.32
CUST_0587,CUST_0587_ORD_001,2023-10-22,68.45
CUST_0587,CUST_0587_ORD_002,2023-10-29,61.01
CUST_0587,CUST_0587_ORD_003,2023-12-15,27.34
CUST_0587,CUST_0587_ORD_004,2024-01-22,90.13
CUST_0587,CUST_0587_ORD_005,2024-02-09,51.95
CUST_0587,CUST_0587_ORD_006,2024-04-18,43.72
CUST_0588,CUST_0588_ORD_001,2023-09-10,89.59
CUST_0588,CUST_0588_ORD_002,2023-09-16,51.31
CUST_0588,CUST_0588_ORD_003,2023-11-12,41.56
CUST_0588,CUST_0588_ORD_004,2023-12-19,79.4
CUST_0588,CUST_0588_ORD_005,2024-03-16,63.15
CUST_0588,CUST_0588_ORD_006,2024-04-27,34.41
CUST_0589,CUST_0589_ORD_001,2023-08-02,31.56
CUST_0589,CUST_0589_ORD_002,2023-11-14,97.91
CUST_0589,CUST_0589_ORD_003,2024-06-17,53.34
CUST_0590,CUST_0590_ORD_001,2023-07-24,136.29
CUST_0590,CUST_0590_ORD_002,2023-10-02,124.13
CUST_0590,CUST_0590_ORD_003,2023-10-17,202.07
CUST_0590,CUST_0590_ORD_004,2023-11-11,186.17
CUST_0590,CUST_0590_ORD_005,2024-04-23,71.13
CUST_0591,CUST_0591_ORD_001,2023-07-08,110.38
CUST_0591,CUST_0591_ORD_002,2024-06-09,36.97
CUST_0592,CUST_0592_ORD_001,2023-11-05,28.39
CUST_0593,CUST_0593_ORD_001,2023-07-20,215.28
CUST_0593,CUST_0593_ORD_002,2023-12-20,376.08
CUST_0593,CUST_0593_ORD_003,2024-01-07,43.31
CUST_0593,CUST_0593_ORD_004,2024-05-05,46.76
CUST_0593,CUST_0593_ORD_005,2024-06-04,130.66
CUST_0594,CUST_0594_ORD_001,2023-08-07,66.84
CUST_0594,CUST_0594_ORD_002,2023-09-20,33.54
CUST_0594,CUST_0594_ORD_003,2023-10-16,127.88
CUST_0594,CUST_0594_ORD_004,2023-11-06,170.01
CUST_0594,CUST_0594_ORD_005,2023-12-08,75.49
CUST_0594,CUST_0594_ORD_006,2024-01-01,98.37
CUST_0594,CUST_0594_ORD_007,2024-03-05,45.24
CUST_0595,CUST_0595_ORD_001,2023-07-24,67.19
CUST_0595,CUST_0595_ORD_002,2023-08-05,89.19
CUST_0595,CUST_0595_ORD_003,2023-08-23,119.29
CUST_0595,CUST_0595_ORD_004,2023-09-03,107.07
CUST_0595,CUST_0595_ORD_005,2023-10-22,68.4
CUST_0595,CUST_0595_ORD_006,2024-05-27,30.18
CUST_0596,CUST_0596_ORD_001,2023-09-07,115.8
CUST_0596,CUST_0596_ORD_002,2024-01-28,54.12
CUST_0596,CUST_0596_ORD_003,2024-03-03,57.63
CUST_0596,CUST_0596_ORD_004,2024-04-26,71.91
CUST_0596,CUST_0596_ORD_005,2024-05-31,28.44
CUST_0597,CUST_0597_ORD_001,2023-10-14,35.75
CUST_0597,CUST_0597_ORD_002,2023-11-20,52.0
CUST_0597,CUST_0597_ORD_003,2024-01-27,56.17
CUST_0597,CUST_0597_ORD_004,2024-04-04,83.5
CUST_0598,CUST_0598_ORD_001,2023-10-26,371.85
CUST_0598,CUST_0598_ORD_002,2023-11-13,103.82
CUST_0598,CUST_0598_ORD_003,2023-12-11,129.9
CUST_0598,CUST_0598_ORD_004,2024-01-22,394.6
CUST_0598,CUST_0598_ORD_005,2024-05-22,253.02
CUST_0599,CUST_0599_ORD_001,2023-07-15,87.94
CUST_0599,CUST_0599_ORD_002,2023-07-21,190.02
CUST_0599,CUST_0599_ORD_003,2024-02-12,80.63
CUST_0599,CUST_0599_ORD_004,2024-05-03,148.96
CUST_0599,CUST_0599_ORD_005,2024-05-05,48.2
CUST_0600,CUST_0600_ORD_001,2023-10-20,97.93
CUST_0600,CUST_0600_ORD_002,2023-10-31,83.33
CUST_0600,CUST_0600_ORD_003,2023-12-15,85.73
CUST_0600,CUST_0600_ORD_004,2023-12-29,56.67
CUST_0601,CUST_0601_ORD_001,2023-07-02,101.4
CUST_0601,CUST_0601_ORD_002,2023-11-24,54.1
CUST_0601,CUST_0601_ORD_003,2023-12-12,43.85
CUST_0601,CUST_0601_ORD_004,2023-12-22,71.06
CUST_0601,CUST_0601_ORD_005,2023-12-23,52.58
CUST_0601,CUST_0601_ORD_006,2024-02-25,30.91
CUST_0601,CUST_0601_ORD_007,2024-04-07,43.92
CUST_0601,CUST_0601_ORD_008,2024-04-18,40.07
CUST_0602,CUST_0602_ORD_001,2023-07-23,7.05
CUST_0602,CUST_0602_ORD_002,2023-08-17,42.61
CUST_0602,CUST_0602_ORD_003,2023-12-07,44.82
CUST_0602,CUST_0602_ORD_004,2023-12-27,60.89
CUST_0602,CUST_0602_ORD_005,2024-02-07,46.09
CUST_0602,CUST_0602_ORD_006,2024-03-04,24.59
CUST_0602,CUST_0602_ORD_007,2024-05-10,101.01
CUST_0602,CUST_0602_ORD_008,2024-06-19,64.74
CUST_0602,CUST_0602_ORD_009,2024-06-23,52.87
CUST_0603,CUST_0603_ORD_001,2023-08-25,37.73
CUST_0603,CUST_0603_ORD_002,2023-09-19,48.04
CUST_0603,CUST_0603_ORD_003,2023-10-25,34.02
CUST_0603,CUST_0603_ORD_004,2023-10-31,145.38
CUST_0603,CUST_0603_ORD_005,2023-11-01,32.16
CUST_0603,CUST_0603_ORD_006,2024-01-07,30.98
CUST_0603,CUST_0603_ORD_007,2024-06-01,94.67
CUST_0604,CUST_0604_ORD_001,2023-09-16,71.83
CUST_0605,CUST_0605_ORD_001,2023-08-04,122.4
CUST_0605,CUST_0605_ORD_002,2023-08-28,130.03
CUST_0605,CUST_0605_ORD_003,2023-09-10,58.04
CUST_0605,CUST_0605_ORD_004,2023-09-14,25.47
CUST_0605,CUST_0605_ORD_005,2023-11-20,91.5
CUST_0605,CUST_0605_ORD_006,2023-12-22,143.83
CUST_0605,CUST_0605_ORD_007,2024-04-12,40.38
CUST_0605,CUST_0605_ORD_008,2024-04-21,95.03
CUST_0605,CUST_0605_ORD_009,2024-04-25,36.66
CUST_0605,CUST_0605_ORD_010,2024-05-21,30.2
CUST_0606,CUST_0606_ORD_001,2023-07-13,113.58
CUST_0606,CUST_0606_ORD_002,2023-10-17,71.92
CUST_0606,CUST_0606_ORD_003,2024-02-29,46.31
CUST_0606,CUST_0606_ORD_004,2024-05-08,52.46
CUST_0606,CUST_0606_ORD_005,2024-05-09,26.05
CUST_0607,CUST_0607_ORD_001,2023-12-21,49.11
CUST_0607,CUST_0607_ORD_002,2023-12-27,33.44
CUST_0607,CUST_0607_ORD_003,2024-04-17,45.03
CUST_0607,CUST_0607_ORD_004,2024-05-17,42.78
CUST_0608,CUST_0608_ORD_001,2023-08-08,263.45
CUST_0608,CUST_0608_ORD_002,2023-09-10,121.77
CUST_0608,CUST_0608_ORD_003,2023-10-19,317.73
CUST_0608,CUST_0608_ORD_004,2023-11-02,459.09
CUST_0608,CUST_0608_ORD_005,2024-02-14,73.91
CUST_0608,CUST_0608_ORD_006,2024-03-03,306.07
CUST_0608,CUST_0608_ORD_007,2024-06-24,233.69
CUST_0609,CUST_0609_ORD_001,2023-09-08,170.8
CUST_0609,CUST_0609_ORD_002,2023-10-03,105.2
CUST_0609,CUST_0609_ORD_003,2023-12-30,47.94
CUST_0610,CUST_0610_ORD_001,2023-07-14,64.58
CUST_0610,CUST_0610_ORD_002,2023-10-25,68.16
CUST_0610,CUST_0610_ORD_003,2024-01-19,80.13
CUST_0610,CUST_0610_ORD_004,2024-02-22,68.95
CUST_0610,CUST_0610_ORD_005,2024-05-04,37.44
CUST_0611,CUST_0611_ORD_001,2024-01-17,107.41
CUST_0611,CUST_0611_ORD_002,2024-05-01,94.69
CUST_0611,CUST_0611_ORD_003,2024-05-02,38.84
CUST_0611,CUST_0611_ORD_004,2024-06-16,60.13
CUST_0612,CUST_0612_ORD_001,2023-09-03,67.36
CUST_0612,CUST_0612_ORD_002,2023-10-03,21.42
CUST_0612,CUST_0612_ORD_003,2023-10-04,102.61
CUST_0612,CUST_0612_ORD_004,2023-10-24,71.89
CUST_0612,CUST_0612_ORD_005,2023-11-02,52.91
CUST_0612,CUST_0612_ORD_006,2023-12-19,70.94
CUST_0612,CUST_0612_ORD_007,2024-01-10,56.17
CUST_0612,CUST_0612_ORD_008,2024-04-05,58.38
CUST_0613,CUST_0613_ORD_001,2023-07-13,51.16
CUST_0613,CUST_0613_ORD_002,2023-07-26,40.05
CUST_0613,CUST_0613_ORD_003,2023-07-28,115.29
CUST_0613,CUST_0613_ORD_004,2023-09-14,103.59
CUST_0613,CUST_0613_ORD_005,2023-10-13,52.14
CUST_0613,CUST_0613_ORD_006,2023-11-21,26.91
CUST_0613,CUST_0613_ORD_007,2024-02-12,32.2
CUST_0613,CUST_0613_ORD_008,2024-03-16,64.33
CUST_0613,CUST_0613_ORD_009,2024-05-19,204.05
CUST_0614,CUST_0614_ORD_001,2023-07-26,143.48
CUST_0614,CUST_0614_ORD_002,2023-12-26,108.1
CUST_0614,CUST_0614_ORD_003,2024-01-11,74.42
CUST_0614,CUST_0614_ORD_004,2024-04-17,155.31
CUST_0614,CUST_0614_ORD_005,2024-05-31,72.68
CUST_0614,CUST_0614_ORD_006,2024-06-19,68.59
CUST_0615,CUST_0615_ORD_001,2023-07-15,119.96
CUST_0615,CUST_0615_ORD_002,2023-07-16,139.89
CUST_0615,CUST_0615_ORD_003,2023-10-25,140.34
CUST_0615,CUST_0615_ORD_004,2023-12-20,230.56
CUST_0615,CUST_0615_ORD_005,2024-03-13,150.13
CUST_0615,CUST_0615_ORD_006,2024-05-29,155.58
CUST_0616,CUST_0616_ORD_001,2023-12-15,33.75
CUST_0616,CUST_0616_ORD_002,2023-12-21,83.3
CUST_0616,CUST_0616_ORD_003,2024-03-22,64.76
CUST_0616,CUST_0616_ORD_004,2024-04-11,79.95
CUST_0617,CUST_0617_ORD_001,2023-07-03,128.9
CUST_0617,CUST_0617_ORD_002,2023-09-01,40.27
CUST_0617,CUST_0617_ORD_003,2023-09-17,82.96
CUST_0617,CUST_0617_ORD_004,2023-10-20,40.8
CUST_0617,CUST_0617_ORD_005,2023-11-19,50.3
CUST_0617,CUST_0617_ORD_006,2023-11-20,18.08
CUST_0617,CUST_0617_ORD_007,2023-12-29,70.47
CUST_0617,CUST_0617_ORD_008,2024-01-16,85.17
CUST_0617,CUST_0617_ORD_009,2024-02-16,38.78
CUST_0617,CUST_0617_ORD_010,2024-03-01,76.94
CUST_0617,CUST_0617_ORD_011,2024-03-15,48.23
CUST_0617,CUST_0617_ORD_012,2024-05-08,29.36
CUST_0618,CUST_0618_ORD_001,2023-08-21,38.6
CUST_0618,CUST_0618_ORD_002,2023-10-21,111.36
CUST_0618,CUST_0618_ORD_003,2023-11-19,79.02
CUST_0618,CUST_0618_ORD_004,2024-02-12,106.64
CUST_0618,CUST_0618_ORD_005,2024-02-22,92.13
CUST_0618,CUST_0618_ORD_006,2024-05-13,56.82
CUST_0618,CUST_0618_ORD_007,2024-06-19,46.67
CUST_0619,CUST_0619_ORD_001,2023-07-14,41.97
CUST_0619,CUST_0619_ORD_002,2024-04-26,71.61
CUST_0620,CUST_0620_ORD_001,2023-08-23,135.43
CUST_0620,CUST_0620_ORD_002,2023-12-12,62.84
CUST_0620,CUST_0620_ORD_003,2023-12-23,120.98
CUST_0620,CUST_0620_ORD_004,2024-01-03,41.29
CUST_0620,CUST_0620_ORD_005,2024-01-28,88.43
CUST_0620,CUST_0620_ORD_006,2024-02-19,163.65
CUST_0620,CUST_0620_ORD_007,2024-03-06,183.01
CUST_0620,CUST_0620_ORD_008,2024-04-01,122.2
CUST_0621,CUST_0621_ORD_001,2023-09-02,227.42
CUST_0621,CUST_0621_ORD_002,2024-04-30,213.04
CUST_0621,CUST_0621_ORD_003,2024-06-09,83.54
CUST_0622,CUST_0622_ORD_001,2023-11-20,77.87
CUST_0623,CUST_0623_ORD_001,2023-07-05,81.65
CUST_0623,CUST_0623_ORD_002,2023-10-07,258.14
CUST_0623,CUST_0623_ORD_003,2024-03-26,46.07
CUST_0623,CUST_0623_ORD_004,2024-04-19,121.32
CUST_0623,CUST_0623_ORD_005,2024-06-25,144.46
CUST_0623,CUST_0623_ORD_006,2024-06-28,56.63
CUST_0624,CUST_0624_ORD_001,2023-07-14,44.53
CUST_0624,CUST_0624_ORD_002,2023-09-07,57.12
CUST_0624,CUST_0624_ORD_003,2023-10-26,27.21
CUST_0624,CUST_0624_ORD_004,2024-01-07,48.99
CUST_0624,CUST_0624_ORD_005,2024-02-20,74.73
CUST_0624,CUST_0624_ORD_006,2024-03-04,58.0
CUST_0624,CUST_0624_ORD_007,2024-03-24,63.32
CUST_0624,CUST_0624_ORD_008,2024-04-17,82.18
CUST_0624,CUST_0624_ORD_009,2024-06-28,73.06
CUST_0625,CUST_0625_ORD_001,2024-02-24,32.75
CUST_0625,CUST_0625_ORD_002,2024-04-08,175.89
CUST_0625,CUST_0625_ORD_003,2024-05-02,91.01
CUST_0625,CUST_0625_ORD_004,2024-06-03,110.58
CUST_0626,CUST_0626_ORD_001,2023-11-22,341.46
CUST_0626,CUST_0626_ORD_002,2024-01-07,137.55
CUST_0626,CUST_0626_ORD_003,2024-01-22,122.93
CUST_0626,CUST_0626_ORD_004,2024-02-03,45.51
CUST_0627,CUST_0627_ORD_001,2023-11-18,107.27
CUST_0627,CUST_0627_ORD_002,2024-02-10,31.04
CUST_0627,CUST_0627_ORD_003,2024-04-08,32.51
CUST_0627,CUST_0627_ORD_004,2024-05-08,58.63
CUST_0627,CUST_0627_ORD_005,2024-06-07,54.52
CUST_0628,CUST_0628_ORD_001,2023-07-26,42.75
CUST_0628,CUST_0628_ORD_002,2023-07-27,146.06
CUST_0628,CUST_0628_ORD_003,2023-07-30,31.58
CUST_0628,CUST_0628_ORD_004,2023-08-25,99.29
CUST_0628,CUST_0628_ORD_005,2023-12-21,83.3
CUST_0628,CUST_0628_ORD_006,2024-06-28,43.92
CUST_0629,CUST_0629_ORD_001,2023-07-27,73.81
CUST_0629,CUST_0629_ORD_002,2023-08-05,121.18
CUST_0629,CUST_0629_ORD_003,2023-08-06,181.81
CUST_0629,CUST_0629_ORD_004,2023-08-13,333.58
CUST_0629,CUST_0629_ORD_005,2023-10-11,98.18
CUST_0629,CUST_0629_ORD_006,2023-11-09,75.41
CUST_0629,CUST_0629_ORD_007,2023-12-11,98.73
CUST_0629,CUST_0629_ORD_008,2023-12-28,79.89
CUST_0629,CUST_0629_ORD_009,2024-01-12,97.85
CUST_0629,CUST_0629_ORD_010,2024-02-08,73.34
CUST_0630,CUST_0630_ORD_001,2023-10-07,100.03
CUST_0630,CUST_0630_ORD_002,2023-10-08,131.81
CUST_0630,CUST_0630_ORD_003,2023-11-05,67.73
CUST_0630,CUST_0630_ORD_004,2023-12-31,93.91
CUST_0630,CUST_0630_ORD_005,2024-02-17,90.6
CUST_0630,CUST_0630_ORD_006,2024-03-05,86.41
CUST_0630,CUST_0630_ORD_007,2024-03-26,46.96
CUST_0630,CUST_0630_ORD_008,2024-05-23,33.24
CUST_0630,CUST_0630_ORD_009,2024-06-06,24.37
CUST_0630,CUST_0630_ORD_010,2024-06-10,56.14
CUST_0631,CUST_0631_ORD_001,2023-07-20,446.04
CUST_0631,CUST_0631_ORD_002,2023-11-22,323.65
CUST_0632,CUST_0632_ORD_001,2023-09-04,26.87
CUST_0632,CUST_0632_ORD_002,2023-12-23,84.44
CUST_0632,CUST_0632_ORD_003,2024-01-04,24.93
CUST_0632,CUST_0632_ORD_004,2024-02-26,42.69
CUST_0632,CUST_0632_ORD_005,2024-03-21,63.7
CUST_0632,CUST_0632_ORD_006,2024-04-28,73.58
CUST_0633,CUST_0633_ORD_001,2023-10-14,101.46
CUST_0633,CUST_0633_ORD_002,2023-10-15,65.57
CUST_0633,CUST_0633_ORD_003,2023-12-05,89.74
CUST_0633,CUST_0633_ORD_004,2023-12-06,57.95
CUST_0633,CUST_0633_ORD_005,2024-05-19,71.89
CUST_0634,CUST_0634_ORD_001,2023-08-16,145.8
CUST_0634,CUST_0634_ORD_002,2023-09-14,77.59
CUST_0634,CUST_0634_ORD_003,2023-11-09,206.75
CUST_0635,CUST_0635_ORD_001,2024-02-23,56.39
CUST_0635,CUST_0635_ORD_002,2024-02-26,60.61
CUST_0635,CUST_0635_ORD_003,2024-03-03,49.48
CUST_0635,CUST_0635_ORD_004,2024-03-17,20.03
CUST_0636,CUST_0636_ORD_001,2023-08-27,131.98
CUST_0636,CUST_0636_ORD_002,2023-10-30,147.8
CUST_0636,CUST_0636_ORD_003,2024-02-02,100.84
CUST_0636,CUST_0636_ORD_004,2024-02-22,149.8
CUST_0636,CUST_0636_ORD_005,2024-06-14,246.26
CUST_0636,CUST_0636_ORD_006,2024-06-22,76.51
CUST_0637,CUST_0637_ORD_001,2023-09-24,78.35
CUST_0638,CUST_0638_ORD_001,2023-10-03,90.3
CUST_0638,CUST_0638_ORD_002,2023-12-06,38.54
CUST_0638,CUST_0638_ORD_003,2024-02-22,68.21
CUST_0638,CUST_0638_ORD_004,2024-06-02,28.54
CUST_0639,CUST_0639_ORD_001,2023-07-17,32.21
CUST_0639,CUST_0639_ORD_002,2023-08-15,48.1
CUST_0639,CUST_0639_ORD_003,2023-10-16,30.73
CUST_0639,CUST_0639_ORD_004,2024-01-15,57.55
CUST_0639,CUST_0639_ORD_005,2024-03-19,43.47
CUST_0639,CUST_0639_ORD_006,2024-03-25,42.68
CUST_0639,CUST_0639_ORD_007,2024-04-15,35.68
CUST_0640,CUST_0640_ORD_001,2023-09-17,47.0
CUST_0640,CUST_0640_ORD_002,2024-01-26,76.54
CUST_0641,CUST_0641_ORD_001,2023-07-03,36.91
CUST_0641,CUST_0641_ORD_002,2023-07-22,39.92
CUST_0641,CUST_0641_ORD_003,2023-10-19,55.17
CUST_0641,CUST_0641_ORD_004,2023-12-12,51.25
CUST_0641,CUST_0641_ORD_005,2023-12-14,90.29
CUST_0641,CUST_0641_ORD_006,2024-02-03,74.74
CUST_0641,CUST_0641_ORD_007,2024-03-16,38.6
CUST_0641,CUST_0641_ORD_008,2024-05-01,62.9
CUST_0642,CUST_0642_ORD_001,2023-08-06,40.51
CUST_0642,CUST_0642_ORD_002,2023-08-17,28.37
CUST_0642,CUST_0642_ORD_003,2023-12-25,8.8
CUST_0642,CUST_0642_ORD_004,2024-02-11,54.15
CUST_0642,CUST_0642_ORD_005,2024-02-13,62.14
CUST_0642,CUST_0642_ORD_006,2024-06-10,75.85
CUST_0643,CUST_0643_ORD_001,2023-08-24,51.39
CUST_0643,CUST_0643_ORD_002,2023-09-29,53.01
CUST_0643,CUST_0643_ORD_003,2023-12-05,109.08
CUST_0643,CUST_0643_ORD_004,2023-12-25,72.42
CUST_0643,CUST_0643_ORD_005,2024-02-07,107.92
CUST_0644,CUST_0644_ORD_001,2023-08-13,45.03
CUST_0644,CUST_0644_ORD_002,2023-09-29,63.48
CUST_0644,CUST_0644_ORD_003,2024-02-17,62.96
CUST_0644,CUST_0644_ORD_004,2024-03-05,114.22
CUST_0645,CUST_0645_ORD_001,2023-09-13,57.04
CUST_0645,CUST_0645_ORD_002,2023-10-10,81.03
CUST_0645,CUST_0645_ORD_003,2024-01-14,65.66
CUST_0645,CUST_0645_ORD_004,2024-05-07,44.9
CUST_0646,CUST_0646_ORD_001,2023-07-05,205.62
CUST_0646,CUST_0646_ORD_002,2023-07-27,119.63
CUST_0646,CUST_0646_ORD_003,2023-09-04,195.37
CUST_0646,CUST_0646_ORD_004,2023-10-02,158.58
CUST_0646,CUST_0646_ORD_005,2023-11-01,427.25
CUST_0646,CUST_0646_ORD_006,2023-12-02,149.9
